Fichier Localisé Social et Fiscal (FiLoSoFi) - Année 2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Distribution des revenus déclarés par unité de consommation et composition du revenu déclaré - Ensemble;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mise en ligne le 25/04/2019       Géographie au 01/01/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
©Insee       Source(s) : Insee-DGFIP-Cnaf-Cnav-CCMSA, Fichier localisé social et fiscal.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Code géographique;Libellé géographique;Nombre de ménages fiscaux;Nombre de personnes dans les ménages fiscaux;Nbre d'unités de consommation dans les ménages fiscaux;Part des ménages fiscaux imposés (%);1er quartile (€);Médiane (€);3e quartile (€);Ecart interquartile (€);1er décile (€);2e décile (€);3e décile  (€);4e décile (€) ;6e décile (€);7e décile (€);8e décile (€) ;9e décile (€);Rapport interdécile D9/D1;S80/S20;Indice de Gini;Part des salaires et traitements hors chômage (%);Part des indemnités chômage (%);Part des revenus d'activités non salariées (%);Part des pensions, retraites et rentes (%);Part des autres revenus (%);;;;;
CODGEO;LIBGEO;NBMEN14;NBPERS14;NBUC14;PMIMP14;Q114;Q214;Q314;Q3_Q1;D114;D214;D314;D414;D614;D714;D814;D914;RD;S80S2014;GI14;PTSA14;PCHO14;PBEN14;PPEN14;PAUT14;;;;;
57067;Bertrange;1048;2746;1798.0;59;19548.0;26396.0;36534.0;16986.0;13690.0;17956.0;20794.0;23458.0;30248.0;33826.0;38942.0;47178.0;3.4;4.3;0.3;39.3;1.8;2.2;21.0;35.7;;;;;
57069;Berviller-en-Moselle;193;482;323.5;;;22652.0;;;;;;;;;;;;;;;;;;;;;;;
57070;Bettange;82;231;144.0;;;21126.0;;;;;;;;;;;;;;;;;;;;;;;
57071;Bettborn;161;408;270.1;;;21418.0;;;;;;;;;;;;;;;;;;;;;;;
57072;Bettelainville;248;638;421.0;;;21580.0;;;;;;;;;;;;;;;;;;;;;;;
57073;Betting;350;843;575.0;;;22174.0;;;;;;;;;;;;;;;;;;;;;;;
57074;Bettviller;334;855;566.3;;;21692.0;;;;;;;;;;;;;;;;;;;;;;;
57075;Beux;98;281;176.9;;;22744.0;;;;;;;;;;;;;;;;;;;;;;;
57076;Beyren-lès-Sierck;183;499;320.1;;;25496.0;;;;;;;;;;;;;;;;;;;;;;;
57079;Bibiche;174;459;302.2;;;20420.0;;;;;;;;;;;;;;;;;;;;;;;
57081;Bidestroff;50;136;87.6;;;18923.0;;;;;;;;;;;;;;;;;;;;;;;
57082;Biding;133;336;222.8;;;20496.0;;;;;;;;;;;;;;;;;;;;;;;
57083;Bining;455;1116;749.0;;;20858.0;;;;;;;;;;;;;;;;;;;;;;;
57084;Bioncourt;115;324;205.5;;;21798.0;;;;;;;;;;;;;;;;;;;;;;;
57085;Bionville-sur-Nied;148;396;259.2;;;20638.0;;;;;;;;;;;;;;;;;;;;;;;
57086;Belles-Forêts;91;241;157.4;;;17812.0;;;;;;;;;;;;;;;;;;;;;;;
57087;Bisten-en-Lorraine;110;250;173.8;;;21718.0;;;;;;;;;;;;;;;;;;;;;;;
57088;Bistroff;140;331;224.4;;;18946.0;;;;;;;;;;;;;;;;;;;;;;;
57089;Bitche;1973;4640;3152.0;45;10346.0;17016.0;23586.0;13240.0;5586.0;8932.0;11500.0;14108.0;19472.0;22194.0;25654.0;32002.0;5.7;7.8;0.4;54.5;4.0;5.4;31.7;4.4;;;;;
57090;Blanche-Église;47;126;81.3;;;21212.0;;;;;;;;;;;;;;;;;;;;;;;
57091;Bliesbruck;399;960;652.0;;;22830.0;;;;;;;;;;;;;;;;;;;;;;;
57092;Blies-Ébersing;263;650;434.0;;;23514.0;;;;;;;;;;;;;;;;;;;;;;;
57093;Blies-Guersviller;254;610;416.0;;;24996.0;;;;;;;;;;;;;;;;;;;;;;;
57095;Boucheporn;241;585;391.6;;;22192.0;;;;;;;;;;;;;;;;;;;;;;;
57096;Boulange;877;2257;1481.6;37;14502.0;20930.0;29124.0;14622.0;8868.0;13036.0;15654.0;18176.0;24094.0;27230.0;31084.0;37932.0;4.3;5.7;0.3;25.8;3.0;2.4;20.4;48.4;;;;;
57097;Boulay-Moselle;2149;5177;3460.9;50;12330.0;18826.0;25408.0;13078.0;6648.0;11106.0;13732.0;16570.0;21192.0;24092.0;27388.0;32752.0;4.9;5.9;0.3;63.0;3.6;2.8;25.9;4.7;;;;;
57098;Bourgaltroff;92;252;162.2;;;17096.0;;;;;;;;;;;;;;;;;;;;;;;
57099;Bourdonnay;103;243;164.2;;;15196.0;;;;;;;;;;;;;;;;;;;;;;;
57100;Bourscheid;59;162;104.3;;;22400.0;;;;;;;;;;;;;;;;;;;;;;;
57101;Bousbach;471;1229;806.1;;;21948.0;;;;;;;;;;;;;;;;;;;;;;;
57102;Bousse;1238;3048;2033.8;64;19372.0;26336.0;33946.0;14574.0;13938.0;17766.0;20598.0;23754.0;28920.0;32078.0;36176.0;43456.0;3.1;3.7;0.3;43.0;2.3;2.5;23.1;29.1;;;;;
57103;Bousseviller;52;129;86.4;;;17316.0;;;;;;;;;;;;;;;;;;;;;;;
57104;Boust;439;1144;741.7;;;29354.0;;;;;;;;;;;;;;;;;;;;;;;
57105;Boustroff;56;149;97.2;;;20552.0;;;;;;;;;;;;;;;;;;;;;;;
57106;Bouzonville;1515;3642;2456.0;48;10388.0;17499.0;25044.0;14656.0;4956.0;8674.0;11708.0;14904.0;20112.0;23236.0;26902.0;33172.0;6.7;8.8;0.4;49.5;6.9;4.0;30.1;9.5;;;;;
57107;Bréhain;43;109;71.7;;;19396.0;;;;;;;;;;;;;;;;;;;;;;;
57108;Breidenbach;143;327;229.0;;;20944.0;;;;;;;;;;;;;;;;;;;;;;;
57109;Breistroff-la-Grande;239;593;392.5;;;26282.0;;;;;;;;;;;;;;;;;;;;;;;
57110;Brettnach;173;439;288.7;;;19454.0;;;;;;;;;;;;;;;;;;;;;;;
57111;Bronvaux;229;565;381.6;;;23646.0;;;;;;;;;;;;;;;;;;;;;;;
57113;Brouderdorff;362;996;637.1;;;21722.0;;;;;;;;;;;;;;;;;;;;;;;
57114;Brouviller;164;471;302.4;;;21074.0;;;;;;;;;;;;;;;;;;;;;;;
57115;Brulange;39;115;73.2;;;20004.0;;;;;;;;;;;;;;;;;;;;;;;
57116;Buchy;38;114;70.8;;;21742.0;;;;;;;;;;;;;;;;;;;;;;;
57117;Buding;213;617;385.6;;;22220.0;;;;;;;;;;;;;;;;;;;;;;;
57118;Budling;69;196;125.1;;;22884.0;;;;;;;;;;;;;;;;;;;;;;;
57119;Buhl-Lorraine;491;1241;824.1;;;21262.0;;;;;;;;;;;;;;;;;;;;;;;
57120;Burlioncourt;60;149;100.5;;;18032.0;;;;;;;;;;;;;;;;;;;;;;;
57121;Burtoncourt;80;206;134.8;;;20463.0;;;;;;;;;;;;;;;;;;;;;;;
57122;Cappel;279;699;470.5;;;20706.0;;;;;;;;;;;;;;;;;;;;;;;
57123;Carling;1408;3412;2294.4;52;12156.0;18554.0;24970.0;12814.0;6342.0;10400.0;13734.0;15948.0;21166.0;23854.0;26640.0;32558.0;5.1;6.4;0.3;57.2;4.7;2.1;32.0;4.0;;;;;
57124;Cattenom;1033;2534;1687.4;52;16660.0;25200.0;32780.0;16120.0;10548.0;15118.0;18206.0;21374.0;27910.0;30808.0;35558.0;43948.0;4.2;5.3;0.3;37.0;2.1;3.9;17.2;39.8;;;;;
57125;Chailly-lès-Ennery;128;344;222.9;;;22176.0;;;;;;;;;;;;;;;;;;;;;;;
57126;Chambrey;139;343;228.8;;;20064.0;;;;;;;;;;;;;;;;;;;;;;;
57127;Chanville;52;135;87.7;;;20728.0;;;;;;;;;;;;;;;;;;;;;;;
57128;Charleville-sous-Bois;90;242;156.2;;;21404.0;;;;;;;;;;;;;;;;;;;;;;;
57129;Charly-Oradour;248;716;457.6;;;29054.0;;;;;;;;;;;;;;;;;;;;;;;
57131;Château-Rouge;110;307;196.0;;;25108.0;;;;;;;;;;;;;;;;;;;;;;;
57132;Château-Salins;961;2158;1488.6;49;11916.0;18190.0;25618.0;13702.0;6168.0;9740.0;13448.0;15950.0;20828.0;23772.0;27624.0;34376.0;5.6;7.5;0.3;55.4;3.3;4.7;30.7;5.9;;;;;
57133;Château-Voué;47;116;78.5;;;18874.0;;;;;;;;;;;;;;;;;;;;;;;
57134;Châtel-Saint-Germain;742;1810;1231.0;;;24640.0;;;;;;;;;;;;;;;;;;;;;;;
57136;Chémery-les-Deux;197;550;349.5;;;22992.0;;;;;;;;;;;;;;;;;;;;;;;
57137;Cheminot;278;775;493.6;;;22404.0;;;;;;;;;;;;;;;;;;;;;;;
57139;Chérisey;121;313;206.2;;;23746.0;;;;;;;;;;;;;;;;;;;;;;;
57140;Chesny;206;595;374.2;;;26368.0;;;;;;;;;;;;;;;;;;;;;;;
57142;Chieulles;155;428;277.6;;;29188.0;;;;;;;;;;;;;;;;;;;;;;;
57143;Clouange;1716;3693;2598.0;47;13162.0;18863.0;26058.0;12896.0;7492.0;11776.0;14106.0;16410.0;21404.0;24316.0;28282.0;34466.0;4.6;6.1;0.3;46.2;3.5;3.1;31.0;16.2;;;;;
57144;Cocheren;1462;3368;2312.9;49;12904.0;17908.0;23852.0;10948.0;8302.0;11406.0;13904.0;15840.0;20424.0;22730.0;25668.0;31318.0;3.8;4.9;0.3;50.5;4.1;2.3;38.9;4.2;;;;;
57145;Coincy;115;307;203.6;;;25964.0;;;;;;;;;;;;;;;;;;;;;;;
57146;Coin-lès-Cuvry;267;695;461.8;;;25486.0;;;;;;;;;;;;;;;;;;;;;;;
57147;Coin-sur-Seille;128;341;221.6;;;27838.0;;;;;;;;;;;;;;;;;;;;;;;
57148;Colligny;145;408;259.9;;;24958.0;;;;;;;;;;;;;;;;;;;;;;;
57149;Colmen;93;201;142.4;;;21742.0;;;;;;;;;;;;;;;;;;;;;;;
57150;Condé-Northen;259;672;438.0;;;22152.0;;;;;;;;;;;;;;;;;;;;;;;
57151;Conthil;65;159;108.8;;;19106.0;;;;;;;;;;;;;;;;;;;;;;;
57152;Contz-les-Bains;178;429;288.0;;;23256.0;;;;;;;;;;;;;;;;;;;;;;;
57153;Corny-sur-Moselle;872;2225;1472.8;69;18112.0;24396.0;34074.0;15962.0;12458.0;16514.0;19424.0;21846.0;27480.0;31502.0;36060.0;46928.0;3.8;5.5;0.3;59.6;2.6;4.5;20.5;12.8;;;;;
57154;Coume;259;676;445.5;;;20166.0;;;;;;;;;;;;;;;;;;;;;;;
57155;Courcelles-Chaussy;1105;2939;1910.1;63;16492.0;22664.0;29434.0;12942.0;10914.0;15182.0;17866.0;20298.0;25012.0;27742.0;31658.0;38664.0;3.5;4.2;0.3;61.0;2.7;4.1;24.8;7.4;;;;;
57156;Courcelles-sur-Nied;482;1202;796.4;;;24214.0;;;;;;;;;;;;;;;;;;;;;;;
57158;Craincourt;93;248;159.7;;;19270.0;;;;;;;;;;;;;;;;;;;;;;;
57159;Créhange;1547;3748;2527.3;49;13106.0;18158.0;24604.0;11498.0;7992.0;11738.0;14464.0;16446.0;20304.0;23156.0;26448.0;31528.0;3.9;5.7;0.3;56.2;3.1;4.3;31.9;4.5;;;;;
57160;Creutzwald;5748;12837;8918.8;48;10354.0;17188.0;24320.0;13966.0;4748.0;8772.0;11950.0;14744.0;19596.0;22564.0;26436.0;33006.0;7.0;8.8;0.4;51.8;4.7;2.4;36.8;4.3;;;;;
57161;Cutting;48;129;80.9;;;19604.0;;;;;;;;;;;;;;;;;;;;;;;
57162;Cuvry;289;751;495.3;;;27318.0;;;;;;;;;;;;;;;;;;;;;;;
57163;Dabo;1135;2553;1784.4;53;15318.0;20156.0;26198.0;10880.0;10494.0;14158.0;16280.0;18250.0;22884.0;25024.0;28294.0;33408.0;3.2;4.2;0.3;56.2;3.0;2.8;31.5;6.5;;;;;
57165;Dalem;258;603;414.4;;;22914.0;;;;;;;;;;;;;;;;;;;;;;;
57166;Dalhain;42;110;73.0;;;15372.0;;;;;;;;;;;;;;;;;;;;;;;
57167;Dalstein;126;342;217.8;;;21122.0;;;;;;;;;;;;;;;;;;;;;;;
57168;Danne-et-Quatre-Vents;269;702;461.7;;;21360.0;;;;;;;;;;;;;;;;;;;;;;;
57169;Dannelbourg;195;503;331.9;;;21628.0;;;;;;;;;;;;;;;;;;;;;;;
57171;Delme;409;1048;677.2;;;20892.0;;;;;;;;;;;;;;;;;;;;;;;
57172;Denting;107;283;184.0;;;22808.0;;;;;;;;;;;;;;;;;;;;;;;
57173;Desseling;41;102;66.8;;;18040.0;;;;;;;;;;;;;;;;;;;;;;;
57174;Destry;40;100;65.4;;;18824.0;;;;;;;;;;;;;;;;;;;;;;;
57175;Diane-Capelle;104;238;163.8;;;20093.0;;;;;;;;;;;;;;;;;;;;;;;
57176;Diebling;699;1727;1161.3;;;22161.0;;;;;;;;;;;;;;;;;;;;;;;
57177;Dieuze;1328;2790;1978.8;51;11650.0;18024.0;24038.0;12388.0;6042.0;9838.0;12844.0;15640.0;20344.0;22540.0;26332.0;32228.0;5.3;8.0;0.3;51.8;3.1;5.0;34.4;5.7;;;;;
57178;Diffembach-lès-Hellimer;144;369;243.0;;;19076.0;;;;;;;;;;;;;;;;;;;;;;;
57179;Distroff;647;1651;1094.0;;;23689.0;;;;;;;;;;;;;;;;;;;;;;;
57180;Dolving;154;367;248.6;;;18252.0;;;;;;;;;;;;;;;;;;;;;;;
57183;Donnelay;82;177;124.9;;;17872.0;;;;;;;;;;;;;;;;;;;;;;;
57184;Dornot;73;172;118.3;;;24166.0;;;;;;;;;;;;;;;;;;;;;;;
57186;Ébersviller;329;908;577.5;;;19446.0;;;;;;;;;;;;;;;;;;;;;;;
57187;Éblange;136;377;241.5;;;22374.0;;;;;;;;;;;;;;;;;;;;;;;
57188;Éguelshardt;162;406;271.2;;;19726.0;;;;;;;;;;;;;;;;;;;;;;;
57189;Eincheville;84;226;145.6;;;17892.0;;;;;;;;;;;;;;;;;;;;;;;
57190;Elvange;159;380;254.9;;;19608.0;;;;;;;;;;;;;;;;;;;;;;;
57191;Elzange;263;739;476.7;;;21440.0;;;;;;;;;;;;;;;;;;;;;;;
57192;Enchenberg;497;1223;826.0;;;21410.0;;;;;;;;;;;;;;;;;;;;;;;
57193;Ennery;776;1951;1298.1;;;24208.0;;;;;;;;;;;;;;;;;;;;;;;
57194;Entrange;491;1252;825.0;;;28606.0;;;;;;;;;;;;;;;;;;;;;;;
57195;Epping;233;571;383.8;;;22878.0;;;;;;;;;;;;;;;;;;;;;;;
57196;Erching;166;392;268.1;;;21090.0;;;;;;;;;;;;;;;;;;;;;;;
57197;Ernestviller;210;497;340.3;;;22690.0;;;;;;;;;;;;;;;;;;;;;;;
57198;Erstroff;77;198;131.1;;;18864.0;;;;;;;;;;;;;;;;;;;;;;;
57199;Escherange;218;515;349.3;;;28872.0;;;;;;;;;;;;;;;;;;;;;;;
57200;Les Étangs;154;414;268.4;;;26066.0;;;;;;;;;;;;;;;;;;;;;;;
57201;Etting;297;755;505.2;;;20786.0;;;;;;;;;;;;;;;;;;;;;;;
57202;Etzling;468;1156;779.3;;;24286.0;;;;;;;;;;;;;;;;;;;;;;;
57203;Évrange;80;169;117.6;;;25946.0;;;;;;;;;;;;;;;;;;;;;;;
57204;Failly;211;534;356.2;;;26464.0;;;;;;;;;;;;;;;;;;;;;;;
57205;Falck;1121;2548;1763.9;53;14090.0;19556.0;26608.0;12518.0;9686.0;12820.0;15146.0;17186.0;22164.0;24840.0;28040.0;34230.0;3.5;4.5;0.3;58.7;4.0;2.1;32.3;2.9;;;;;
57206;Fameck;5297;13675;8936.4;38;10418.0;16604.0;24342.0;13924.0;4868.0;8696.0;11860.0;14273.0;19336.0;22445.0;26282.0;32595.0;6.7;8.3;0.4;39.6;3.9;2.1;28.4;26.0;;;;;
57207;Farébersviller;2058;5386;3497.7;26;7298.0;12096.0;17852.0;10554.0;3074.0;5982.0;8274.0;10048.0;14442.0;16736.0;19492.0;24002.0;7.8;9.6;0.4;50.5;7.0;2.0;38.0;2.5;;;;;
57208;Farschviller;566;1424;950.6;;;19854.0;;;;;;;;;;;;;;;;;;;;;;;
57209;Faulquemont;2178;5066;3464.7;50;11318.0;17968.0;24428.0;13110.0;6084.0;9628.0;12866.0;15592.0;20260.0;22966.0;26154.0;32590.0;5.4;7.0;0.3;51.2;3.8;3.6;36.2;5.2;;;;;
57210;Fénétrange;274;655;443.6;;;18290.0;;;;;;;;;;;;;;;;;;;;;;;
57211;Fèves;379;1011;657.7;;;23248.0;;;;;;;;;;;;;;;;;;;;;;;
57212;Féy;262;716;459.6;;;27142.0;;;;;;;;;;;;;;;;;;;;;;;
57213;Filstroff;328;783;532.4;;;20736.0;;;;;;;;;;;;;;;;;;;;;;;
57214;Fixem;158;408;267.2;;;25022.0;;;;;;;;;;;;;;;;;;;;;;;
57215;Flastroff;131;314;214.7;;;20780.0;;;;;;;;;;;;;;;;;;;;;;;
57216;Fleisheim;51;151;95.4;;;16878.0;;;;;;;;;;;;;;;;;;;;;;;
57217;Flétrange;374;943;628.0;;;20884.0;;;;;;;;;;;;;;;;;;;;;;;
57218;Fleury;407;1066;701.8;;;26366.0;;;;;;;;;;;;;;;;;;;;;;;
57219;Flévy;227;583;384.5;;;22894.0;;;;;;;;;;;;;;;;;;;;;;;
57220;Flocourt;49;125;82.2;;;22406.0;;;;;;;;;;;;;;;;;;;;;;;
57221;Florange;4824;11145;7610.2;43;12192.0;18812.0;26052.0;13860.0;6724.0;10676.0;13600.0;16292.0;21206.0;24312.0;28132.0;34346.0;5.1;6.7;0.3;40.9;3.5;1.9;25.2;28.5;;;;;
57222;Folkling;558;1344;920.3;;;22938.0;;;;;;;;;;;;;;;;;;;;;;;
57224;Folschviller;1656;4052;2720.4;43;9530.0;15686.0;22200.0;12670.0;4766.0;8074.0;11038.0;13420.0;18110.0;20514.0;23834.0;29300.0;6.1;7.5;0.3;51.9;5.2;2.7;36.7;3.5;;;;;
57225;Fonteny;59;150;98.0;;;20404.0;;;;;;;;;;;;;;;;;;;;;;;
57226;Fontoy;1261;2894;1990.0;44;14018.0;19746.0;27566.0;13548.0;7320.0;12342.0;15452.0;17456.0;22256.0;25962.0;29848.0;36566.0;5.0;6.3;0.3;33.2;2.8;4.0;30.0;30.0;;;;;
57227;Forbach;8983;20309;14010.7;42;8038.0;14946.0;23182.0;15144.0;1846.0;6336.0;9312.0;12110.0;17680.0;21064.0;25546.0;33456.0;18.1;17.2;0.4;52.5;4.9;4.3;33.8;4.5;;;;;
57228;Fossieux;74;206;130.4;;;20338.0;;;;;;;;;;;;;;;;;;;;;;;
57229;Foulcrey;80;189;128.6;;;17130.0;;;;;;;;;;;;;;;;;;;;;;;
57230;Fouligny;76;187;126.5;;;20930.0;;;;;;;;;;;;;;;;;;;;;;;
57232;Francaltroff;296;779;508.3;;;18830.0;;;;;;;;;;;;;;;;;;;;;;;
57234;Frauenberg;234;539;373.9;;;23158.0;;;;;;;;;;;;;;;;;;;;;;;
57235;Freistroff;404;1104;714.2;;;20912.0;;;;;;;;;;;;;;;;;;;;;;;
57237;Frémestroff;115;315;204.0;;;20644.0;;;;;;;;;;;;;;;;;;;;;;;
57238;Fresnes-en-Saulnois;70;191;121.9;;;19882.0;;;;;;;;;;;;;;;;;;;;;;;
57239;Freybouse;163;440;285.1;;;20464.0;;;;;;;;;;;;;;;;;;;;;;;
57240;Freyming-Merlebach;5765;12977;8967.7;41;9254.0;15808.0;22248.0;12994.0;3882.0;7808.0;10714.0;13340.0;17974.0;20566.0;24058.0;29600.0;7.6;9.2;0.4;48.9;5.3;2.8;40.3;2.7;;;;;
57241;Fribourg;62;159;105.5;;;17282.0;;;;;;;;;;;;;;;;;;;;;;;
57242;Gandrange;1039;2673;1764.5;49;14614.0;20776.0;27102.0;12488.0;10236.0;13244.0;15926.0;18234.0;22990.0;25574.0;28576.0;34300.0;3.4;4.4;0.3;50.7;2.8;1.6;24.4;20.5;;;;;
57244;Garrebourg;200;513;342.8;;;19694.0;;;;;;;;;;;;;;;;;;;;;;;
57245;Gavisse;196;552;353.3;;;28066.0;;;;;;;;;;;;;;;;;;;;;;;
57246;Gelucourt;88;224;148.4;;;21360.0;;;;;;;;;;;;;;;;;;;;;;;
57249;Glatigny;97;255;168.7;;;26572.0;;;;;;;;;;;;;;;;;;;;;;;
57250;Goetzenbruck;707;1605;1118.9;;;20278.0;;;;;;;;;;;;;;;;;;;;;;;
57251;Goin;128;327;215.0;;;20726.0;;;;;;;;;;;;;;;;;;;;;;;
57252;Gomelange;188;485;320.4;;;20282.0;;;;;;;;;;;;;;;;;;;;;;;
57253;Gondrexange;201;478;326.1;;;21032.0;;;;;;;;;;;;;;;;;;;;;;;
57254;Gorze;374;900;607.8;;;21340.0;;;;;;;;;;;;;;;;;;;;;;;
57255;Gosselming;224;615;399.8;;;20690.0;;;;;;;;;;;;;;;;;;;;;;;
57256;Gravelotte;307;787;519.0;;;23216.0;;;;;;;;;;;;;;;;;;;;;;;
57257;Grémecey;41;116;73.1;;;19174.0;;;;;;;;;;;;;;;;;;;;;;;
57258;Gréning;51;134;87.4;;;17194.0;;;;;;;;;;;;;;;;;;;;;;;
57259;Grindorff-Bizing;114;304;200.8;;;25256.0;;;;;;;;;;;;;;;;;;;;;;;
57260;Grosbliederstroff;1503;3295;2313.1;61;16210.0;23134.0;32812.0;16602.0;11080.0;14864.0;17700.0;20516.0;25872.0;29900.0;35618.0;44216.0;4.0;5.1;0.3;67.4;2.6;3.0;23.0;4.0;;;;;
57261;Gros-Réderching;520;1374;900.9;;;20664.0;;;;;;;;;;;;;;;;;;;;;;;
57262;Grostenquin;256;609;413.6;;;21560.0;;;;;;;;;;;;;;;;;;;;;;;
57263;Grundviller;260;669;438.7;;;21336.0;;;;;;;;;;;;;;;;;;;;;;;
57264;Guebenhouse;171;413;279.5;;;19072.0;;;;;;;;;;;;;;;;;;;;;;;
57266;Guéblange-lès-Dieuze;60;168;106.8;;;19735.0;;;;;;;;;;;;;;;;;;;;;;;
57267;Le Val-de-Guéblange;355;897;597.7;;;19160.0;;;;;;;;;;;;;;;;;;;;;;;
57268;Guébling;55;135;92.4;;;18722.0;;;;;;;;;;;;;;;;;;;;;;;
57269;Guénange;2874;6828;4640.7;46;14072.0;19746.0;25938.0;11866.0;8078.0;12786.0;15408.0;17580.0;22208.0;24508.0;27584.0;33838.0;4.2;4.9;0.3;44.1;3.2;2.0;28.0;22.7;;;;;
57270;Val-de-Bride;255;619;415.9;;;19384.0;;;;;;;;;;;;;;;;;;;;;;;
57271;Guenviller;273;649;444.7;;;22964.0;;;;;;;;;;;;;;;;;;;;;;;
57273;Guerstling;167;401;272.4;;;20480.0;;;;;;;;;;;;;;;;;;;;;;;
57274;Guerting;351;905;600.3;;;21988.0;;;;;;;;;;;;;;;;;;;;;;;
57275;Guessling-Hémering;366;969;632.6;;;19470.0;;;;;;;;;;;;;;;;;;;;;;;
57276;Guinglange;119;330;208.9;;;19408.0;;;;;;;;;;;;;;;;;;;;;;;
57277;Guinkirchen;65;164;108.5;;;19734.0;;;;;;;;;;;;;;;;;;;;;;;
57280;Guntzviller;150;399;259.5;;;21166.0;;;;;;;;;;;;;;;;;;;;;;;
57281;Haboudange;87;237;150.8;;;16398.0;;;;;;;;;;;;;;;;;;;;;;;
57282;Hagen;161;305;221.2;;;32224.0;;;;;;;;;;;;;;;;;;;;;;;
57283;Hagondange;4096;9085;6319.6;50;13780.0;19540.0;27836.0;14056.0;8510.0;12056.0;14978.0;17306.0;22396.0;25806.0;30180.0;37876.0;4.5;5.9;0.3;48.4;3.5;3.1;25.3;19.7;;;;;
57284;Hallering;50;122;82.0;;;20226.0;;;;;;;;;;;;;;;;;;;;;;;
57286;Halstroff;107;288;183.9;;;17776.0;;;;;;;;;;;;;;;;;;;;;;;
57287;Basse-Ham;883;2251;1492.0;53;17578.0;23502.0;31022.0;13444.0;12518.0;15776.0;18506.0;21304.0;26016.0;28588.0;33636.0;40854.0;3.3;4.1;0.3;38.8;1.9;3.2;22.6;33.5;;;;;
57288;Ham-sous-Varsberg;1186;2852;1929.8;56;13352.0;19342.0;26418.0;13066.0;8282.0;11622.0;14412.0;17066.0;22420.0;24756.0;27930.0;35042.0;4.2;5.5;0.3;53.5;3.5;3.7;34.4;4.9;;;;;
57289;Hambach;1110;2729;1837.1;60;15498.0;21296.0;29510.0;14012.0;11048.0;14210.0;16582.0;19172.0;24250.0;27566.0;31828.0;38526.0;3.5;4.5;0.3;66.5;3.9;3.8;21.6;4.2;;;;;
57290;Hampont;79;185;127.9;;;22618.0;;;;;;;;;;;;;;;;;;;;;;;
57291;Hangviller;107;261;177.4;;;19392.0;;;;;;;;;;;;;;;;;;;;;;;
57293;Han-sur-Nied;97;272;172.3;;;20422.0;;;;;;;;;;;;;;;;;;;;;;;
57294;Hanviller;77;216;140.3;;;16889.0;;;;;;;;;;;;;;;;;;;;;;;
57295;Haraucourt-sur-Seille;46;112;75.8;;;22404.0;;;;;;;;;;;;;;;;;;;;;;;
57296;Hargarten-aux-Mines;467;1142;768.7;;;21065.0;;;;;;;;;;;;;;;;;;;;;;;
57297;Harprich;87;187;131.8;;;20676.0;;;;;;;;;;;;;;;;;;;;;;;
57298;Harreberg;163;416;277.7;;;21632.0;;;;;;;;;;;;;;;;;;;;;;;
57299;Hartzviller;377;920;621.6;;;21084.0;;;;;;;;;;;;;;;;;;;;;;;
57300;Haselbourg;133;328;221.1;;;19023.0;;;;;;;;;;;;;;;;;;;;;;;
57301;Haspelschiedt;129;308;209.7;;;19296.0;;;;;;;;;;;;;;;;;;;;;;;
57302;Hattigny;85;202;136.6;;;17930.0;;;;;;;;;;;;;;;;;;;;;;;
57303;Hauconcourt;238;560;381.4;;;20594.0;;;;;;;;;;;;;;;;;;;;;;;
57304;Haut-Clocher;137;349;234.0;;;22732.0;;;;;;;;;;;;;;;;;;;;;;;
57305;Havange;148;416;263.8;;;25050.0;;;;;;;;;;;;;;;;;;;;;;;
57306;Hayange;6527;14952;10245.8;41;12820.0;19258.0;26610.0;13790.0;6482.0;10816.0;14166.0;16666.0;21900.0;24636.0;28796.0;34814.0;5.4;6.8;0.3;37.3;3.4;2.3;26.8;30.2;;;;;
57307;Hayes;87;245;155.0;;;21378.0;;;;;;;;;;;;;;;;;;;;;;;
57308;Hazembourg;55;127;87.2;;;20488.0;;;;;;;;;;;;;;;;;;;;;;;
57309;Heining-lès-Bouzonville;186;463;311.7;;;21996.0;;;;;;;;;;;;;;;;;;;;;;;
57310;Hellering-lès-Fénétrange;78;196;127.0;;;19684.0;;;;;;;;;;;;;;;;;;;;;;;
57311;Hellimer;225;558;375.3;;;20134.0;;;;;;;;;;;;;;;;;;;;;;;
57312;Helstroff;189;543;342.3;;;20904.0;;;;;;;;;;;;;;;;;;;;;;;
57313;Hémilly;55;132;89.5;;;21393.0;;;;;;;;;;;;;;;;;;;;;;;
57314;Héming;194;474;319.6;;;19596.0;;;;;;;;;;;;;;;;;;;;;;;
57315;Henridorff;248;633;419.9;;;21552.0;;;;;;;;;;;;;;;;;;;;;;;
57316;Henriville;317;742;508.7;;;21090.0;;;;;;;;;;;;;;;;;;;;;;;
57317;Hérange;41;108;72.1;;;22316.0;;;;;;;;;;;;;;;;;;;;;;;
57318;Hermelange;100;237;161.8;;;22340.0;;;;;;;;;;;;;;;;;;;;;;;
57319;Herny;193;513;334.4;;;20164.0;;;;;;;;;;;;;;;;;;;;;;;
57320;Hertzing;75;196;129.3;;;19204.0;;;;;;;;;;;;;;;;;;;;;;;
57321;Hesse;243;605;406.6;;;21626.0;;;;;;;;;;;;;;;;;;;;;;;
